brand,config,drivetrain,exterior_color,interior_color,mileage,model,price,transmission,year
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
Toyata,SR5,4x4/4-wheel drive,White,Gray,39475,Tacoma,24315,Automatic,2016
Toyata,SR5,4x4/4-wheel drive,Black,Gray,14051,Tacoma,31494,Automatic,2018
Toyata,PreRunner,RWD,Black,Other,78926,Tacoma,21923,Automatic,2012
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
Toyata,Base,4x4/4-wheel drive,Red,Other,99300,Tacoma,22499,Automatic,2012
Toyata,PreRunner,RWD,White,Gray,37959,Tacoma,25142,Automatic,2015
Toyata,Limited,4x4/4-wheel drive,Silver,Brown,18635,Tacoma,34777,Automatic,2017
Toyata,Base,RWD,White,Gray,117240,Tacoma,13500,Automatic,2015
Toyata,PreRunner,RWD,White,Gray,150537,Tacoma,11799,Automatic,2014
Toyata,TRD Off Road,4x4/4-wheel drive,Brown,Gray,8222,Tacoma,34987,Automatic,2018
Toyata,Base,4x4/4-wheel drive,Silver,Gray,98242,Tacoma,24990,Automatic,2013
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
Toyata,TRD Off Road,4x4/4-wheel drive,Gray,Black,26016,Tacoma,32990,Automatic,2017
Toyata,SR5,RWD,Gray,Black,1922,Tacoma,31000,Automatic,2017
Toyata,Double Cab,4x4/4-wheel drive,Gray,Gray,136412,Tacoma,17499,Automatic,2009
Toyata,SR5,RWD,Black,Gray,26589,Tacoma,29508,Automatic,2017
Toyata,PreRunner,RWD,Gray,Gray,42545,Tacoma,27458,Automatic,2015
Toyata,PreRunner,RWD,Black,Other,67775,Tacoma,,Automatic,2011
Toyata,SR,RWD,White,Gray,3105,Tacoma,23710,Automatic,2018
Toyata,TRD Sport,RWD,Silver,Gray,1475,Tacoma,,Automatic,2019
Toyata,SR5,4x4/4-wheel drive,Black,Gray,56208,Tacoma,27295,Automatic,2016
Toyata,SR,RWD,Gray,Gray,27220,Tacoma,24695,Automatic,2018
Toyata,SR,RWD,White,Gray,3105,Tacoma,23710,Automatic,2018
Toyata,SR,4x4/4-wheel drive,White,Gray,23350,Tacoma,24776,Automatic,2018
Toyata,SR,RWD,White,Other,3226,Tacoma,27617,Automatic,2019
Toyata,TRD Sport,4x4/4-wheel drive,Blue,Other,40017,Tacoma,28719,Automatic,2016
Toyata,SR5,4x4/4-wheel drive,Red,Gray,49101,Tacoma,26980,Automatic,2016
Toyata,TRD Off Road,4x4/4-wheel drive,White,Black,18839,Tacoma,42114,Automatic,2018
Toyata,TRD Sport,4x4/4-wheel drive,Beige,Gray,34901,Tacoma,33595,Automatic,2017
Toyata,SR5,4x4/4-wheel drive,White,Other,30290,Tacoma,29676,Automatic,2017
Toyata,SR5,RWD,White,Black,17834,Tacoma,28500,Automatic,2016
Toyata,TRD Sport,RWD,Silver,Other,20268,Tacoma,29906,Automatic,2017
Toyata,TRD Off Road,4x4/4-wheel drive,Red,Gray,37382,Tacoma,33500,Other / Unknown,2017
Toyata,SR,4x4/4-wheel drive,Gray,Gray,23004,Tacoma,26595,Automatic,2018
Toyata,SR5,RWD,Gray,Gray,24109,Tacoma,26990,Automatic,2017
Toyata,SR5,RWD,Silver,Gray,66990,Tacoma,22987,Automatic,2017
Toyata,SR5,RWD,Beige,Gray,10979,Tacoma,28913,Automatic,2017
Toyata,TRD Off Road,4x4/4-wheel drive,Beige,Other,28415,Tacoma,34888,Automatic,2017
Toyata,SR5,4x4/4-wheel drive,Blue,Gray,9810,Tacoma,31288,Automatic,2018
Toyata,SR5,RWD,White,Black,28379,Tacoma,26130,Automatic,2017
